index,var_id,title,sub_id,sub_name,subcsa_id,subcsa_name,notes,vertical,unit,graph_id,graph_name,domain,turunan_variabel,turunan_variabel_id,vertical_variabel
984,78,Indeks Kedalaman Kemiskinan (P1),23,Kemiskinan,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,Rokan Hilir
422,78,Rata-rata Hari Hujan Menurut Bulan,151,Iklim,0,NaN,NaN,18.0,Hari,1.0,bar,1403,Tidak Ada,0,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
947,78,Tingkat Pengangguran Terbuka,152,Tenaga Kerja,0,NaN,NaN,1.0,Tidak Ada Satuan,3.0,line,1407,Tidak Ada,0,Rokan Hulu
859,78,[IDG] Sumbangan dalam Pendapatan Kerja ,152,Gender,0,NaN,NaN,24.0,Persen,1.0,bar,1406,Laki-laki-Perempuan,1,Kampar
630,78,Sarana Kesehatan,30,Kesehatan,0,NaN,Sumber : Dinas Kesehatan Kabupaten Pelalawan,5.0,Tidak Ada Satuan,1.0,bar,1404,Rumah Sakit-Klinik-Puskesmas-Pustu-Poskesdes dan Polindes-Posyandu,1,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
631,79,Penolong Kelahiran,30,Kesehatan,0,NaN,Sumber : Dinas Kesehatan Kabupaten Pelalawan,18.0,Tidak Ada Satuan,1.0,bar,1404,Tidak Ada,0,Tenaga Kesehatan (Dokter/Bidan)-Non Tenaga Kesehatan
869,79,Jumlah Penduduk Menurut Kelompok Umur,12,Kependudukan,0,NaN,NaN,16.0,Jiwa,1.0,bar,1407,Tidak Ada,0,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65-69-70-74-75+-Rokan Hulu
797,79,Jumlah Anggota DPRD Menurut Komisi dan Jenis Kelamin,34,Politik dan Keamanan,0,NaN,Sumber: Sekretariat DPRD Kabupaten Siak,18.0,Tidak Ada Satuan,1.0,bar,1405,Laki-Laki-Perempuan-TOTAL,1,Komisi I-Komisi II-Komisi III-Komisi IV-Jumlah
985,79,Persentase Penduduk Miskin,23,Kemiskinan,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,Rokan Hilir
835,79,Pengeluaran Per Kapita,26,Indeks Pembangunan Manusia,0,NaN,NaN,24.0,Ribu Rupiah/Orang/Tahun,1.0,bar,1406,Tidak Ada,0,Kampar
1087,79,Jagung,53,Tanaman Pangan,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
986,80,Indeks Keparahan Kemiskinan (P2),23,Kemiskinan,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,Rokan Hilir
197,80,Jumlah Pegawai Negeri Sipil (PNS),101,Pemerintahan,0,NaN,"Sumber data jumlah PNS tahun 2021 dan sebelumnya adalah dari BKPSDM Kota Dumai, sedangkan sumber data Jumlah PNS tahun 2022 dan selanjutnya adalah dari BKN",41.0,Orang,1.0,bar,1473,Tidak Ada,0,Golongan I-Golongan II-Golongan III-Golongan IV-Total
423,80,Curah Hujan Menurut Wilayah Pengamatan,151,Iklim,0,NaN,NaN,19.0,mm,1.0,bar,1403,Tidak Ada,0,Keritang-Kemuning-Reteh-Sungai Batang-Benteng-Benteng Utara-Enok-Tanah Merah-Kuala Indragiri-Tembilahan-Pekan Arba-Tembilahan Hilir-Tembilahan Hulu-Tempuling-Kempas-Batang Tuaka-Gaung Anak Serka-Gaung-Gaung Hulu-Mandah-Kateman-Pulau burung
229,80,Anggota Koperasi,13,Keuangan,0,NaN,NaN,17.0,Unit,1.0,bar,1401,Tidak Ada,0,Koperasi Unit Desa (KUD)-Koperasi Pegawai Republik Indonesia (KPRI)-Koperasi Tani (Koptan)-Koperasi Kebun (Kopbun)-Koperasi Pasar (Koppas)-Koperasi Wanita (Kopwan)-Koperasi Karyawan (Kopkar)-Koperasi Serba Usaha (KSU)-Koperasi Wredatama-Koperasi Syariah (Kopsyah)-Koperasi Pondok Pesantren (Koppontren)-Koperasi Simpan Pinjam (KSP)-Koperasi lainnya-Jumlah
152,81,Jumlah TK,28,Pendidikan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
1088,81,Ubi Kayu,53,Tanaman Pangan,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produktivitas (Ton/Ha)-Produksi (Ton),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
987,81,Garis Kemiskinan,23,Kemiskinan,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,Rokan Hilir
817,81,Jumlah Keputusan DPRD Menurut Jenis Keputusan,101,Pemerintahan,0,NaN,"Sumber : Sekretariat DPRD Kabupaten Siak 
",20.0,Tidak Ada Satuan,1.0,bar,1405,Tidak Ada,0,Peraturan Daerah-Peraturan Daerah Inisiatif (Prakarsa) DPRD-Lainnya-Jumlah
424,81,Rata-rata Hari Hujan Menurut Wilayah Pengamatan,151,Iklim,0,NaN,NaN,19.0,Hari,1.0,bar,1403,Tidak Ada,0,Keritang-Kemuning-Reteh-Sungai Batang-Benteng-Benteng Utara-Enok-Tanah Merah-Kuala Indragiri-Tembilahan-Pekan Arba-Tembilahan Hilir-Tembilahan Hulu-Tempuling-Kempas-Batang Tuaka-Gaung Anak Serka-Gaung-Gaung Hulu-Mandah-Kateman-Pulau burung
632,81,"Persalinan Bayi, Bayi Lahir Hidup, dan Bayi Lahir Mati",30,Kesehatan,0,NaN,Sumber : Dinas Kesehatan Kabupaten Pelalawan,5.0,Tidak Ada Satuan,1.0,bar,1404,Persalinan-Bayi Lahir Hidup-Bayi Lahir Mati,2,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
944,81,Rata-Rata Curah Hujan,151,Iklim,0,NaN,Sumber: Dinas Tanaman Pangan dan Hortikultura,9.0,mm3,1.0,bar,1407,Tidak Ada,0,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
153,82,Jumlah SD,28,Pendidikan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
945,82,Hari Hujan,151,Iklim,0,NaN,Sumber: Dinas Tanaman Pangan dan Hortikultura,9.0,Tidak Ada Satuan,1.0,bar,1407,Tidak Ada,0,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
231,82,Akomodasi Hotel,16,Pariwisata,0,NaN,NaN,18.0,Tidak Ada Satuan,1.0,bar,1401,Tidak Ada,0,Hotel-Kamar-Tempat Tidur-Tenaga Kerja
633,82,"Jumlah Posyandu, Jumlah Balita yang Ditimbang, Jumlah Balita Gizi Buruk ",30,Kesehatan,0,NaN,Sumber : Dinas Kesehatan Kabupaten Pelalawan,5.0,Tidak Ada Satuan,1.0,bar,1404,Jumlah Posyandu-Jumlah Balita-Jumlah yang Ditimbang-Gizi Buruk,2,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
1089,82,Ubi Jalar,53,Tanaman Pangan,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produktivitas (Ton/Ha)-Produksi (Ton),2,Tebing Tinggi-Rangsang Pesisir-Rangsang Barat-Kepulauan Meranti
744,83,Banyaknya Pencari Kerja yang Terdaftar Pada Dinas Transmigrasi dan Tenaga Kerja Menurut Bulan dan Jenis Kelamin,6,Tenaga Kerja,0,NaN,Sumber: Dinas Transmigrasi dan Tenaga Kerja Kabupaten Siak,21.0,Tidak Ada Satuan,1.0,bar,1405,Laki-Laki-Perempuan-TOTAL,1,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember-Jumlah 
1090,83,Kedelai,53,Tanaman Pangan,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produktivitas (Ton/Ha)-Produksi (Ton),2,Tebing Tinggi-Tebing Tinggi Timur-Kepulauan Meranti
634,83,Imunisasi Dasar Bayi,30,Kesehatan,0,NaN,"Sumber : Dinas Kesehatan Kabupaten Pelalawan
",5.0,Tidak Ada Satuan,1.0,bar,1404,BCG-Campak-DPT-Polio,2,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
887,83,Data Kependudukan Menurut Jenis Kelamin dan Kecamatan,40,Gender,0,NaN,Sumber data: Dinas Kependudukan dan Catatan Sipil (Disdukcapil)Kabupaten Rokan Hulu,8.0,Jiwa,1.0,bar,1407,Laki-Laki-Perempuan-Jumlah,1,Rokan IV Koto-Pendalian IV Koto-Tandun-Kabun-Ujung Batu-Rambah Samo-Rambah-Rambah Hilir-Bangun Purba-Tambusai-Tambusai Utara-Kepenuhan-Kepenuhan Hulu-Kunto Darussalam-Pagaran Tapah Darussalam-Bonai Darussalam-Rokan Hulu
994,83,Angka Partisipasi Kasar,28,Pendidikan,0,NaN,NaN,13.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,SD/MI-SMP/MTS-SMA/SMK/MA
385,83,Panjang Jalan Kabupaten Menurut Kelas Jalan,17,Transportasi,0,NaN,NaN,20.0,km,1.0,bar,1403,Tidak Ada,0,Kelas Tidak Dirinci-Indragiri Hilir
154,83,Jumlah SMP,28,Pendidikan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
40,83,Indeks Pembangunan Manusia,26,Indeks Pembangunan Manusia,0,NaN,Indeks Pembangunan Manusia (IPM),3.0,Tidak Ada Satuan,3.0,line,1471,Tidak Ada,0,Pekanbaru 
217,84,Perusahaan Perdagangan,9,Industri,0,NaN,NaN,19.0,Unit,1.0,bar,1401,Tidak Ada,0,Besar-Menengah-Eceran-Jumlah
923,84,Jumlah Pegawai Negeri Sipil menurut Tingkat Pendidikan dan Jenis Kelamin,101,Pemerintahan,0,NaN,"Sumber: Badan Kepegawaian, Pendidikan, dan Pelatihan",14.0,Tidak Ada Satuan,1.0,bar,1407,Laki-Laki-Perempuan-Jumlah,1,"Sampai dengan SD-SLTP/Sederajat-SMA/Sederajat-Diploma I, II/Akta I, II-Diploma III/Akta III/Sarjana Muda-Tingkat Sarjana/Doktor/Ph.D-Jumlah"
92,84,"Rata-rata Suhu dan Kelembaban Udara Menurut Bulan di Kota Pekanbaru, 2018",153,Geografi,0,NaN,Sumber : BMKG Stasiun Meteorologi Pekanbaru,31.0,oC,1.0,bar,1471,tabel tidak ada,0,tabel tidak ada
386,84,Panjang Jalan Menurut Jenis Permukaan ,17,Transportasi,0,NaN,NaN,21.0,km,1.0,bar,1403,Tidak Ada,0,Aspal-Kerikil-Tanah-Tidak Dirinci/cor/beton/rigid-Indragiri Hilir
155,84,Jumlah SMA,28,Pendidikan,0,NaN,NaN,5.0,Tidak Ada Satuan,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
745,84,Banyaknya Pencari Kerja yang Terdaftar Pada Dinas Transmigrasi dan Tenaga Kerja Menurut Bulan dan Kelompok Umur,6,Tenaga Kerja,0,NaN,Sumber: Dinas Transmigrasi dan Tenaga Kerja Kabupaten Siak,21.0,Tidak Ada Satuan,1.0,bar,1405,15-19 Tahun-20-29 Tahun-&gt; 30 Tahun-Jumlah,1,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember-Jumlah 
1094,84,Kacang Panjang,55,Hortikultura,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produksi (Kwintal),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
995,84,Angka Partisipasi Murni,28,Pendidikan,0,NaN,NaN,13.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,SD/MI-SMP/MTS-SMA/SMK/MA
771,85,Jumlah Murid Taman Kanak-kanak Menurut Kecamatan,28,Pendidikan,0,NaN,Sumber: Dinas Pendidikan dan Kebudayaan Kabupaten Siak,7.0,Tidak Ada Satuan,1.0,bar,1405,Laki-Laki-Perempuan-TOTAL,1,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
924,85,Jumlah Pegawai Negeri Sipil menurut Tingkat Kepangkatan dan Jenis Kelamin,101,Pemerintahan,0,NaN,"Sumber: Badan Kepegawaian, Pendidikan, dan Pelatihan Kabupaten Rokan Hulu",15.0,Tidak Ada Satuan,1.0,bar,1407,Laki-Laki-Perempuan-Jumlah,1,I/A (Juru Muda)-I/B (Juru Muda Tingkat I) -I/C (Juru)-I/D (Juru Tingkat I)-Golongan I-II/A (Pengatur Muda)-II/B (Pengatur Muda Tingkat I)-II/C (Pengatur)-II/D (Pengatur Tingkat I)-Golongan II-III/A (Penata Muda)-III/B (Penata Muda Tingkat I)-III/C (Penata)-III/D (Penata Tingkat I)-Golongan III-IV/A (Pembina)-IV/B (Pembina Tingkat I)-IV/C (Pembina Utama Muda)-IV/D (Pembina Utama Madya)-IV/E (Pembina Utama)-Golongan IV-Jumlah
635,85,"Jumlah Kasus DBD, Diare, TB dan Malaria ",30,Kesehatan,0,NaN,"Sumber : Dinas Kesehatan Kabupaten Pelalawan
",5.0,Tidak Ada Satuan,1.0,bar,1404,DBD-Diare-TB-Malaria,1,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
387,86,Panjang Jalan Menurut  Kondisi Jalan ,17,Transportasi,0,NaN,NaN,22.0,km,1.0,bar,1403,Tidak Ada,0,Baik-Sedang-Rusak-Rusak Berat-Indragiri Hilir
772,86,Jumlah Guru Taman Kanak-kanak Menurut Kecamatan ,28,Pendidikan,0,NaN,Sumber: Dinas Pendidikan dan Kebudayaan Kabupaten Siak,7.0,Tidak Ada Satuan,1.0,bar,1405,Laki-Laki-Perempuan-TOTAL,1,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
997,86,Indeks Pemberdayaan Gender (IDG),40,Gender,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1409,Tidak Ada,0,Rokan Hilir-Provinsi Riau
156,86,Jumlah Guru TK,28,Pendidikan,0,NaN,NaN,5.0,Orang,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
914,86,Luas Panen Tanaman Sayuran dan Buah-buahan Semusim,55,Hortikultura,0,NaN,"Sumber: BPS, Statistik Pertanian Hortikultura SPH-BPS",18.0,Hektar,1.0,bar,1407,Tidak Ada,0,Bawang Merah-Cabai-Petsai-Tomat-Wortel
93,86,Suhu Udara,153,Geografi,0,NaN,Sumber : BMKG Stasiun Meteorologi Pekanbaru,31.0,oC,2.0,pie,1471,Tidak Ada,0,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
1095,87,Cabe Besar,55,Hortikultura,0,NaN,NaN,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produksi (Kwintal),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Kepulauan Meranti
998,87,Persentase Keterlibatan di Parlemen,40,Gender,0,NaN,NaN,1.0,Persen,1.0,bar,1409,Laki-Laki-Perempuan-Laki-Laki+Perempuan,1,Rokan Hilir-Provinsi Riau
230,87,Pasar Menurut Status,13,Keuangan,0,NaN,NaN,10.0,Unit,1.0,bar,1401,Pasar Kabupaten-Pasar Kecamatan-Pasar Desa/Kelurahan-Jumlah,1,Kuantan Mudik-Hulu Kuantan-Gunung Toar-Pucuk Rantau-Singingi-Singingi Hilir-Kuantan Tengah-Sentajo Raya-Benai-Kuantan Hilir-Pangean-Logas Tanah Darat-Kuantan Hilir Seberang-Cerenti-Inuman-Kuantan Singingi
87,87,Rata-rata Suhu Udara,151,Iklim,0,NaN,"- Sumber : BMKG Stasiun Meteorologi Sultan Syarif Kasim II Pekanbaru
- Dikutip dari Publikasi Kota Pekanbaru Dalam Angka",31.0,oC,3.0,line,1471,Tidak Ada,0,Januari-Februari-Maret-April-Mei-Juni-Juli-Agustus-September-Oktober-November-Desember
446,87,Tingkat Partisipasi Angkatan Kerja,6,Tenaga Kerja,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1404,Tidak Ada,0,Pelalawan
773,87,Jumlah Sekolah Taman Kanak-kanak Menurut Kecamatan,28,Pendidikan,0,NaN,Sumber: Dinas Pendidikan dan Kebudayaan Kabupaten Siak,7.0,Tidak Ada Satuan,1.0,bar,1405,Tidak Ada,0,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
157,87,Jumlah Guru SD,28,Pendidikan,0,NaN,NaN,5.0,Orang,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
1096,88,Sawi,55,Hortikultura,0,NaN,Dinas Tanaman Pangan Kabupaten  Kepulauan Meranti,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produksi (Kwintal),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Kepulauan Meranti
388,88,Panjang Jalan Menurut Pemerintahan yang Berwenang Mengelola,17,Transportasi,0,NaN,NaN,23.0,km,1.0,bar,1403,Tidak Ada,0,Jalan Negara-Jalan Provinsi-Jalan Kabupaten-Indragiri Hilir
158,88,Jumlah Guru SMP,28,Pendidikan,0,NaN,NaN,5.0,Orang,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
447,88,Tingkat Pengangguran Terbuka,6,Tenaga Kerja,0,NaN,NaN,1.0,Tidak Ada Satuan,1.0,bar,1404,Tidak Ada,0,Pelalawan
774,88,Jumlah Sekolah Dasar (SD) Menurut Kecamatan,28,Pendidikan,0,NaN,"Sumber: Kementerian Pendidikan dan Kebudayaan, Data Semester Ganjil",7.0,Tidak Ada Satuan,1.0,bar,1405,Negeri-Swasta-Jumlah,1,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
999,88,"Persentase Tenaga Manager, Profesional, Administrasi, Teknisi",40,Gender,0,NaN,NaN,1.0,Persen,1.0,bar,1409,Laki-Laki-Perempuan-Laki-Laki+Perempuan,1,Rokan Hilir-Provinsi Riau
915,88,Produksi Tanaman Sayuran dan Buah-buahan Semusim,55,Hortikultura,0,NaN,"Sumber: BPS, Statistik Pertanian Hortikultura SPH-BPS",18.0,Ton,1.0,bar,1407,Tidak Ada,0,Bawang Merah-Cabai-Petsai-Tomat-Wortel
756,89,Jumlah Penduduk Menurut Kelompok Umur 2,12,Kependudukan,0,NaN,NaN,8.0,Jiwa,1.0,bar,1405,Tidak Ada,0,0-4-5-9-10-14-15-19-20-24-25-29-30-34-35-39-40-44-45-49-50-54-55-59-60-64-65-69-70-74-75+
215,89,Pelanggan BPAM,7,Energi,0,NaN,NaN,20.0,Tidak Ada Satuan,1.0,bar,1401,Tidak Ada,0,Sosial Umum-Sosial Khusus-Rumah Tangga-Instansi Pemerintah-Niaga Kecil-Niaga Besar-Lainnya-Jumlah
916,89,Luas Panen Tanaman Biofarmaka,55,Hortikultura,0,NaN,"Sumber: BPS, Statistik Pertanian Hortikultura SPH-BPS",19.0,m2,1.0,bar,1407,Tidak Ada,0,Jahe-Laos/Lengkuas-Kencur-Kunyit
159,89,Jumlah Guru SMA,28,Pendidikan,0,NaN,NaN,5.0,Orang,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
1097,89,Bayam ,55,Hortikultura,0,NaN,Sumber : Dinas Tanaman Pangan Kabupaten  Kepulauan Meranti,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produksi (Kwintal),2,Tebing Tinggi Barat-Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
1000,89,Sumbangan dalam Pendapatan Kerja,40,Gender,0,NaN,NaN,1.0,Persen,1.0,bar,1409,Laki-Laki-Perempuan-Laki-Laki+Perempuan,1,Rokan Hilir-Provinsi Riau
448,89,Upah Minimum Kabupaten,6,Tenaga Kerja,0,NaN,"Sumber : Dinas Tenaga Kerja Kabupaten Pelalawan
",1.0,Rupiah,3.0,line,1404,Tidak Ada,0,Pelalawan
1098,90,Ketimun ,55,Hortikultura,0,NaN,Sumber : Dinas Tanaman Pangan Kabupaten  Kepulauan Meranti,7.0,Tidak Ada Satuan,1.0,bar,1410,Luas Tanam (Ha)-Luas Panen (Ha)-Produksi (Kwintal),2,Tebing Tinggi-Tebing Tinggi Timur-Rangsang-Rangsang Pesisir-Rangsang Barat-Merbau-Pulau Merbau-Tasik Putri Puyu-Kepulauan Meranti
715,90,Jemaah Haji,108,Agama,0,NaN,Sumber : Kementrian Agama Kabupaten Pelalawan,5.0,Tidak Ada Satuan,1.0,bar,1404,Laki-laki-Perempuan-Total,1,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
775,90,Jumlah Guru Sekolah Dasar (SD) Menurut Kecamatan,28,Pendidikan,0,NaN,"Sumber: Kementerian Pendidikan dan Kebudayaan, Data Semester Ganjil",7.0,Tidak Ada Satuan,1.0,bar,1405,Negeri-Swasta-Jumlah,1,Minas-Sungai Mandau-Kandis-Siak-Kerinci Kanan-Tualang-Dayun-Lubuk Dalam-Koto Gasib-Mempura-Sungai Apit-Bunga Raya-Sabak Auh-Pusako-KABUPATEN SIAK
160,90,Jumlah Murid TK,28,Pendidikan,0,NaN,NaN,5.0,Orang,1.0,bar,1473,Negeri-Swasta-Total,1,Bukit Kapur-Medang Kampai-Sungai Sembilan-Dumai Barat-Dumai Selatan-Dumai Timur-Dumai Kota-Total
917,90,Produksi Tanaman Biofarmaka,55,Hortikultura,0,NaN,"Sumber: BPS, Statistik Pertanian Hortikultura SPH-BPS",19.0,kg,1.0,bar,1407,Tidak Ada,0,Jahe-Laos/Lengkuas-Kencur-Kunyit
218,90,Pekerja Industri,9,Industri,0,NaN,NaN,10.0,Jiwa,1.0,bar,1401,Tidak Ada,0,Kuantan Mudik-Hulu Kuantan-Gunung Toar-Pucuk Rantau-Singingi-Singingi Hilir-Kuantan Tengah-Sentajo Raya-Benai-Kuantan Hilir-Pangean-Logas Tanah Darat-Kuantan Hilir Seberang-Cerenti-Inuman-Kuantan Singingi
334,90,Pengunjung Perpustakaan Daerah,27,Sosial Budaya,0,NaN,NaN,11.0,Jiwa,1.0,bar,1402,tabel tidak ada,0,tabel tidak ada
389,90,Panjang Jalan Nasional Menurut Kelas Jalan,17,Transportasi,0,NaN,NaN,20.0,km,1.0,bar,1403,Tidak Ada,0,Kelas II-Kelas III B-Indragiri Hilir
390,91,Panjang Jalan Provinsi Menurut Kelas Jalan ,17,Transportasi,0,NaN,NaN,20.0,km,1.0,bar,1403,Tidak Ada,0,Kelas III B-Kelas Tidak Dirinci-Indragiri Hilir
716,91,"Jumlah Orang yang Berqurban, Serta Hewan Qurban",108,Agama,0,NaN,Sumber : Kementrian Agama Kabupaten Pelalawan,5.0,Tidak Ada Satuan,1.0,bar,1404,Yang Berqurban-Hewan Qurban Sapi/Kerbau-Hewan Qurban Kambing-Total Hewan Qurban,2,Langgam-Pangkalan Kerinci-Bandar Sei Kijang-Pangkalan Kuras-Ukui-Pangkalan Lesung-Bunut-Pelalawan-Bandar Petalangan-Kuala Kampar-Kerumutan-Teluk Meranti-Kabupaten Pelalawan
918,91,Luas Panen Tanaman Hias,55,Hortikultura,0,NaN,"Sumber: BPS, Statistik Pertanian Hortikultura SPH-BPS",20.0,m2,1.0,bar,1407,Tidak Ada,0,Anggrek-Krisan-Mawar-Sedao Malam
13,91,Produk Domestik Regional Bruto Kota Pekanbaru Atas Dasar Harga Berlaku Menurut Lapangan Usaha,11,Produk Domestik Regional Bruto (Lapangan Usaha),0,NaN,NaN,29.0,Juta Rupiah,3.0,line,1471,Tidak Ada,0,"Pertanian, Kehutanan, dan Perikanan-Pertambangan dan Penggalian -Industri Pengolahan-Pengadaan Listrik dan Gas-Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang-Konstruksi-Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor-Transportasi dan Pergudangan -Penyediaan Akomodasi dan Makan Minum-Informasi dan Komunikasi-Jasa Keuangan dan Asuransi-Real Estate-Jasa Perusahaan-Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib-Jasa Pendidikan-Jasa Kesehatan dan Kegiatan Sosial-Jasa lainnya-Produk Domestik Regional Bruto"
